id,name,label
1447,无线传感网操作系统,knowledgepoint
1448,无线传感网组网技术,knowledgepoint
1449,基于位置的服务,knowledgepoint
1450,定位技术,knowledgepoint
1451,定位方法,knowledgepoint
1452,物联网环境下的定位特点,knowledgepoint
1453,互联网,knowledgepoint
1454,移动互联网,knowledgepoint
1455,无线网络接入技术,knowledgepoint
1456,Wi-Fi 无线局域网,knowledgepoint
1457,蓝牙,knowledgepoint
1458,ZigBee,knowledgepoint
1459,60GHZ 毫米波通信,knowledgepoint
1460,可见光通信,knowledgepoint
1461,低功耗广域网,knowledgepoint
1462,物联网与大数据,knowledgepoint
1463,云计算,knowledgepoint
1464,边缘计算,knowledgepoint
1465,区块链技术,knowledgepoint
1466,网络空间安全面临的挑战,knowledgepoint
1467,网络安全脆弱性的根源,knowledgepoint
1468,传统安全防护方法的局限性,knowledgepoint
1469,主动免疫机制的原理,knowledgepoint
1470,国内法规标准对安全可信的要求,knowledgepoint
1471,国外可信计算研究发展,knowledgepoint
1472,可信计算的历史发展,knowledgepoint
1473,密码学对可信计算的支撑作用,knowledgepoint
1474,我国创新的主动可信架构,knowledgepoint
1475,可信扩展的过程,knowledgepoint
1476,静态可信机制,knowledgepoint
1477,动态可信机制,knowledgepoint
1478,可信密码模块概念,knowledgepoint
1479,可信软件栈,knowledgepoint
1480,可信软件基中的可信支撑机制,knowledgepoint
1481,可信密码功能,knowledgepoint
1482,基于可信密码模块的可信密码管理,knowledgepoint
1483,系统主动监控机制的原理,knowledgepoint
1484,Linux环境执行程序可信验证,knowledgepoint
1485,平台可信策略部署,knowledgepoint
1486,平台可信度量机制,knowledgepoint
1487,平台可信报告机制,knowledgepoint
1488,可信软件基在系统安全中的作用,knowledgepoint
1489,可信计算对等级保护系统的支持,knowledgepoint
1490,可信网络连接,knowledgepoint
1491,云计算环境的可信,knowledgepoint
1492,新型信息系统中的可信计算应用,knowledgepoint
1493,可视化释义,knowledgepoint
1494,可视化简史,knowledgepoint
1495,数据可视化详解,knowledgepoint
1496,数据科学的发展,knowledgepoint
1497,数据可视化的意义,knowledgepoint
1498,数据可视化分类,knowledgepoint
1499,数据可视化与其他学科领域的关系,knowledgepoint
1500,数据可视化研究挑战,knowledgepoint
1501,视觉感知,knowledgepoint
1502,认知、颜色、视觉编码原则,knowledgepoint
1503,地图投影,knowledgepoint
1504,区域数据的可视化,knowledgepoint
1505,地理信息可视化的应用,knowledgepoint
1506,复杂地理数据的可视分析,knowledgepoint
1507,大规模空间标量场数据的实时体可视化,knowledgepoint
1508,时变异构空间数据场的特征追踪与可视化,knowledgepoint
1509,空间向量场数据可视化,knowledgepoint
1510,空间张量场数据可视化,knowledgepoint
1511,层次数据,knowledgepoint
1512,网络数据的可视化,knowledgepoint
1513,文本可视化释义,knowledgepoint
1514,文本信息分析基础,knowledgepoint
1515,文本内容可视化,knowledgepoint
1516,文本关系可视化,knowledgepoint
1517,文本多层面信息的可视表达,knowledgepoint
1518,交互准则,knowledgepoint
1519,交互分类,knowledgepoint
1520,交互技术,knowledgepoint
1521,交互与硬件设备,knowledgepoint
1522,科学可视化软件,knowledgepoint
1523,可视化开发工具,knowledgepoint
1524,数据分析和数据挖掘软件与开发工具,knowledgepoint
1525,知识图谱的基本概念,knowledgepoint
1526,知识图谱的历史沿革,knowledgepoint
1527,知识图谱的研究意义,knowledgepoint
1528,知识图谱的应用价值,knowledgepoint
1529,知识图谱的分类,knowledgepoint
1530,知识表示基本概念,knowledgepoint
1531,知识图谱的图表示,knowledgepoint
1532,知识图谱的数值表示,knowledgepoint
1533,其他相关知识表示,knowledgepoint
1534,词汇挖掘与实体识别概述,knowledgepoint
1535,领域短语挖掘,knowledgepoint
1536,同义词挖掘,knowledgepoint
1537,缩略词抽取,knowledgepoint
1538,实体识别,knowledgepoint
1539,关系抽取概述,knowledgepoint
1540,基于模式的抽取,knowledgepoint
1541,基于学习的抽取,knowledgepoint
1542,开放关系抽取,knowledgepoint
1543,知识图谱的建模与存储概述,knowledgepoint
1544,知识图谱的数据模型,knowledgepoint
1545,知识图谱的物理存储,knowledgepoint
1546,知识图谱的查询与检索概述,knowledgepoint
1547,查询语言：SPARQL,knowledgepoint
1548,子图查询,knowledgepoint
1549,其他查询,knowledgepoint
1550,基于知识图谱的搜索与推荐概述,knowledgepoint
1551,基于知识图谱的搜索,knowledgepoint
1552,基于知识图谱的推荐,knowledgepoint
1553,基于知识图谱的问答概述,knowledgepoint
1554,基于模板的KBQA,knowledgepoint
1555,基于图模型的KBQA,knowledgepoint
1556,基于深度学习的KBQA,knowledgepoint
1557,了解计算机视觉的基本概念,knowledgepoint
1558,了解计算机视觉的起源、应用,knowledgepoint
1559,了解全光函数、光场概念,knowledgepoint
1560,掌握参数化描述,knowledgepoint
1561,掌握光场相机、光场应用,knowledgepoint
1562,掌握双目视觉的原理、方法、步骤,knowledgepoint
1563,掌握求匹配的几种方法,knowledgepoint
1564,掌握多目视觉的原理、方法、步骤,knowledgepoint
1565,掌握求解的几种方法,knowledgepoint
1566,掌握SLAM的原理和方法,knowledgepoint
1567,掌握SLAM与SFM的异同,knowledgepoint
1568,掌握深度相机的种类与原理,knowledgepoint
1569,了解基于深度相机的应用,knowledgepoint
1570,掌握刚体变换的表示,knowledgepoint
1571,掌握运动捕捉的方法,knowledgepoint
1572,了解前沿应用,knowledgepoint
1573,图像分割,knowledgepoint
1574,视频分割,knowledgepoint
1575,目标检测,knowledgepoint
1576,命题、联结词的定义、表示,knowledgepoint
1577,命题公式的定义与翻译,knowledgepoint
1578,命题公式的语义与蕴含式、等价式,knowledgepoint
1579,范式的定义和性质,knowledgepoint
1580,命题公式的语法与推理理论,knowledgepoint
1581,谓词、量词的定义、表示,knowledgepoint
1582,谓词公式的定义、翻译,knowledgepoint
1583,谓词公式的语义与蕴含式、等价式,knowledgepoint
1584,前束范式的定义和性质,knowledgepoint
1585,谓词公式的语法与推理理论,knowledgepoint
1586,集合的定义与运算,knowledgepoint
1587,关系的定义、性质与运算,knowledgepoint
1588,集合的划分与等价关系,knowledgepoint
1589,集合的覆盖与相容关系,knowledgepoint
1590,偏序关系与特殊元素,knowledgepoint
1591,函数及其性质、函数的运算,knowledgepoint
1592,基数的概念、可数集和不可数集的概念,knowledgepoint
1593,运算和代数系统的定义,knowledgepoint
1594,二元运算的性质,knowledgepoint
1595,若干特殊代数系统的定义、性质,knowledgepoint
1596,陪集与拉格朗日定理,knowledgepoint
1597,同态与同构,knowledgepoint
1598,图的概念,knowledgepoint
1599,图的连通性,knowledgepoint
1600,图的矩阵表示,knowledgepoint
1601,一些特殊图的概念、判定和应用,knowledgepoint
1602,图的着色问题,knowledgepoint
1603,计算机的发展简介,knowledgepoint
1604,计算机的分类,knowledgepoint
1605,计算机的主要应用,knowledgepoint
1606,计算机系统的组成,knowledgepoint
1607,计算机系统的硬件组成,knowledgepoint
1608,计算机软件,knowledgepoint
1609,计算机的主要指标,knowledgepoint
1610,计算与性能的定义,knowledgepoint
1611,传统高性能计算应用,knowledgepoint
1612,高性能计算与互联网应用,knowledgepoint
1613,高性能计算与AI,knowledgepoint
1614,高性能计算与软件工程,knowledgepoint
1615,微电子学-计算机发展的源泉,knowledgepoint
1616,中兴事件与中国集成电路面临的严峻挑战,knowledgepoint
1617,集成电路的发展历史与发展趋势,knowledgepoint
1618,序列对位排列,knowledgepoint
1619,全局对位排列,knowledgepoint
1620,全局对位排列算法优化,knowledgepoint
1621,局部对位排列,knowledgepoint
1622,针对DNA的得分函数,knowledgepoint
1623,针对蛋白质的得分函数,knowledgepoint
1624,后缀树定义及性质,knowledgepoint
1625,后缀输应用,knowledgepoint
1626,人工智能绪论,knowledgepoint
1627,知识表示,knowledgepoint
1628,确定性推理方法,knowledgepoint
1629,不确定性推理方法,knowledgepoint
1630,搜索求解策略,knowledgepoint
1631,遗传算法及其应用,knowledgepoint
1632,人工神经网络及其应用,knowledgepoint
1633,专家系统,knowledgepoint
1634,计算机系统结构介绍,knowledgepoint
1635,计算机系统结构的发展历程,knowledgepoint
1636,现代计算机系统结构研究的挑战和机遇,knowledgepoint
1637,学习计算机系统类课程的目的,knowledgepoint
1638,什么是计算机视觉,knowledgepoint
1639,计算机视觉的范畴,knowledgepoint
1640,深度学习,knowledgepoint
1641,计算机语言与翻译程序,knowledgepoint
1642,程序设计——算法与数据结构,knowledgepoint
1643,软件危机的应对,knowledgepoint
1644,万物互联技术的发展回顾,knowledgepoint
1645,射频识别技术简介,knowledgepoint
1646,射频识别技术的典型应用,knowledgepoint
1647,软件定义的理解,knowledgepoint
1648,互联网发展与软件定义,knowledgepoint
1649,软件定义的互联网融合体系,knowledgepoint
1650,网络安全研究背景,knowledgepoint
1651,网络安全面临的问题,knowledgepoint
1652,网络安全研究现状,knowledgepoint
1653,网络安全未来研究展望,knowledgepoint
1654,什么是自然语言处理,knowledgepoint
1655,自然语言处理研究内容,knowledgepoint
1656,自然语言处理技术落地,knowledgepoint
1657,自然语言发展历史,knowledgepoint
1658,自然语言处理与其他学科关系,knowledgepoint
1659,自然语言处理最近进展,knowledgepoint
1660,自然语言处理未来趋势,knowledgepoint
1661,云计算背景,knowledgepoint
1662,阿里云与腾讯云,knowledgepoint
1663,亚马逊云,knowledgepoint
1664,谷歌云,knowledgepoint
1665,云服务提供商,knowledgepoint
1666,云计算带来的优势,knowledgepoint
1667,什么是计算机网络和因特网,knowledgepoint
1668,因特网结构和ISP,knowledgepoint
1669,因特网协议：TCP/IP,knowledgepoint
1670,因特网应用示例：Web和E-mail,knowledgepoint
1671,数据库系统概述,knowledgepoint
1672,关系数据库,knowledgepoint
1673,关系数据库标准语言SQL,knowledgepoint
1674,数据库安全性,knowledgepoint
1675,数据库完整性,knowledgepoint
1676,关系数据理论,knowledgepoint
1677,数据库设计,knowledgepoint
1678,数据库恢复技术,knowledgepoint
1679,并发控制,knowledgepoint
1680,数据可视化基础,knowledgepoint
1681,可视化方法,knowledgepoint
1682,软件与工具介绍,knowledgepoint
1683,可视化案例介绍,knowledgepoint
1684,计算机系统简介,knowledgepoint
1685,程序设计语言简介,knowledgepoint
1686,操作系统简介,knowledgepoint
1687,C/C++发展历史,knowledgepoint
1688,C/C++程序的开发过程,knowledgepoint
1689,简单完整的C/C++程序,knowledgepoint
1690,简单的输入、输出,knowledgepoint
1691,简单数据类型,knowledgepoint
1692,基本运算,knowledgepoint
1693,分支语句,knowledgepoint
1694,分支嵌套,knowledgepoint
1695,多分支语句,knowledgepoint
1696,逻辑运算符和逻辑表达式,knowledgepoint
1697,案例介绍：税收计算、闰年计算,knowledgepoint
1698,数学函数,knowledgepoint
1699,字符数据类型,knowledgepoint
1700,字符串,knowledgepoint
1701,案例介绍：产生随机数、猜生日、倒序字符串,knowledgepoint
1702,while循环,knowledgepoint
1703,do-while循环,knowledgepoint
1704,for循环,knowledgepoint
1705,三种循环的比较,knowledgepoint
1706,循环嵌套,knowledgepoint
1707,案例介绍：输出素数,knowledgepoint
1708,函数定义,knowledgepoint
1709,函数调用,knowledgepoint
1710,函数参数传递,knowledgepoint
1711,函数重载,knowledgepoint
1712,静态变量,knowledgepoint
1713,案例介绍：把十六进制数转换为十进制数,knowledgepoint
1714,一维数组定义和使用,knowledgepoint
1715,C串的定义和函数,knowledgepoint
1716,案例介绍：乐透彩票、随机发牌、字符频率统计,knowledgepoint
1717,多维数组的定义和使用,knowledgepoint
1718,利用嵌套循环访问多维数组,knowledgepoint
1719,案例介绍：数独游戏,knowledgepoint
1720,递归的定义,knowledgepoint
1721,递归程序的基本设计方法,knowledgepoint
1722,案例介绍：斐波那契数列、汉诺塔问题,knowledgepoint
1723,对象和类的定义,knowledgepoint
1724,对象的定义和类的创建,knowledgepoint
1725,字符串类,knowledgepoint
1726,对象和类的使用方法,knowledgepoint
1727,案列介绍：StackOfInteger类,knowledgepoint
1728,指针的基本概念,knowledgepoint
1729,数组和指针,knowledgepoint
1730,利用指针传递参数,knowledgepoint
1731,动态内存分配,knowledgepoint
1732,析构函数,knowledgepoint
1733,案例介绍：Course类的定义和使用,knowledgepoint
1734,算法分析原理,knowledgepoint
1735,空间复杂度和时间复杂度,knowledgepoint
1736,渐进分析，符号（O、Ω、Θ）,knowledgepoint
1737,解递归,knowledgepoint
1738,分治法原理,knowledgepoint
1739,最优化问题,knowledgepoint
1740,贪心法原理,knowledgepoint
1741,动态规划原理,knowledgepoint
1742,应用实例,knowledgepoint
1743,回溯法及应用实例,knowledgepoint
1744,分枝－限界法及应用实例,knowledgepoint
1745,数据结构的基本概念和术语,knowledgepoint
1746,算法分析的基本概念,knowledgepoint
1747,线性表,knowledgepoint
1748,顺序表（表示及其存储结构）,knowledgepoint
1749,链表（表示及其存储结构）,knowledgepoint
1750,线性表的应用,knowledgepoint
1751,栈的存储表示和基本运算,knowledgepoint
1752,栈的应用,knowledgepoint
1753,链队列,knowledgepoint
1754,循环队列,knowledgepoint
1755,队列的应用,knowledgepoint
1756,特殊矩阵的压缩存储,knowledgepoint
1757,递归概念,knowledgepoint
1758,递归过程,knowledgepoint
1759,递归算法,knowledgepoint
1760,递归实现,knowledgepoint
1761,串的存储结构,knowledgepoint
1762,串的基本运算,knowledgepoint
1763,树、二叉树的概念及性质,knowledgepoint
1764,二叉树的顺序存储结构及链式存储结构,knowledgepoint
1765,遍历二叉树,knowledgepoint
1766,二叉树的应用,knowledgepoint
1767,线索二叉树,knowledgepoint
1768,树的存储结构,knowledgepoint
1769,树和森林与二叉树的转换,knowledgepoint
1770,树和森林的遍历,knowledgepoint
1771,哈夫曼树及其应用,knowledgepoint
1772,图的定义和术语,knowledgepoint
1773,图的存储结构,knowledgepoint
1774,图的遍历,knowledgepoint
1775,最小生成树,knowledgepoint
1776,拓扑排序,knowledgepoint
1777,关键路径,knowledgepoint
1778,最短路径,knowledgepoint
1779,查找,knowledgepoint
1780,静态查找表,knowledgepoint
1781,动态查找表,knowledgepoint
1782,二叉排序树,knowledgepoint
1783,平衡二叉树,knowledgepoint
1784,哈希表,knowledgepoint
1785,B+树、B-树及其基本操作,knowledgepoint
1786,查找算法的分析及应用,knowledgepoint
1787,插入排序,knowledgepoint
1788,冒泡排序,knowledgepoint
1789,快速排序,knowledgepoint
1790,选择排序,knowledgepoint
1791,堆排序,knowledgepoint
1792,归并排序,knowledgepoint
1793,基数排序,knowledgepoint
1794,内排序方法比较,knowledgepoint
1795,内部排序算法的应用,knowledgepoint
1796,计算机系统基本概念,knowledgepoint
1797,计算机的硬件组织,knowledgepoint
1798,最小系统,knowledgepoint
1799,编译系统,knowledgepoint
1800,Helloworld程序在计算机中的运行,knowledgepoint
1801,信息的存储,knowledgepoint
1802,逻辑运算与位运算,knowledgepoint
1803,整数的表示,knowledgepoint
1804,整数运算,knowledgepoint
1805,浮点数,knowledgepoint
1806,浮点运算,knowledgepoint
1807,CPU的发展历史,knowledgepoint
1808,C语言与汇编语言,knowledgepoint
1809,数据的访问,knowledgepoint
1810,算术和逻辑运算的表示,knowledgepoint
1811,分支控制,knowledgepoint
1812,过程,knowledgepoint
1813,数组,knowledgepoint
1814,结构体与联合体,knowledgepoint
1815,数据在存储器中的布局,knowledgepoint
1816,缓冲区溢出攻击与防御,knowledgepoint
1817,复杂指令集与精简指令集计算机,knowledgepoint
1818,顺序执行处理器,knowledgepoint
1819,流水线基本原理,knowledgepoint
1820,处理器微体系结构的发展趋势,knowledgepoint
1821,存储器技术,knowledgepoint
1822,程序的局部性原理,knowledgepoint
1823,存储器层次结构,knowledgepoint
1824,缓存的基本概念,knowledgepoint
1825,高速缓存,knowledgepoint
1826,编写缓存友好的代码,knowledgepoint
1827,存储器山,knowledgepoint
1828,链接基本概念,knowledgepoint
1829,静态链接,knowledgepoint
1830,链接库,knowledgepoint
1831,库打桩技术,knowledgepoint
1832,异常,knowledgepoint
1833,物理地址与虚拟地址,knowledgepoint
1834,地址空间,knowledgepoint
1835,虚拟内存作为缓存的工具,knowledgepoint
1836,虚拟内存作为内存管理的工具,knowledgepoint
1837,地址翻译,knowledgepoint
1838,虚拟内存案例分析,knowledgepoint
1839,什么是操作系统,knowledgepoint
1840,操作系统历史及分类,knowledgepoint
1841,计算机软硬件系统,knowledgepoint
1842,操作系统结构,knowledgepoint
1843,文件的概念与使用,knowledgepoint
1844,进程的概念与管理,knowledgepoint
1845,shell的使用,knowledgepoint
1846,程序开发基础,knowledgepoint
1847,内核基本结构,knowledgepoint
1848,进程,knowledgepoint
1849,线程,knowledgepoint
1850,进程间通信,knowledgepoint
1851,调度,knowledgepoint
1852,死锁,knowledgepoint
1853,内存分层金字塔模型,knowledgepoint
1854,分区式、分页式、分段式和段页式内存管理,knowledgepoint
1855,页面置换算法,knowledgepoint
1856,文件与目录,knowledgepoint
1857,文件系统,knowledgepoint
1858,存储设备,knowledgepoint
1859,备份恢复,knowledgepoint
1860,I/O硬件,knowledgepoint
1861,I/O软件,knowledgepoint
1862,缓冲区、中断与DMA,knowledgepoint
1863,设备驱动,knowledgepoint
1864,系统结构新技术,knowledgepoint
1865,并行计算平台技术,knowledgepoint
1866,多核技术,knowledgepoint
1867,并行计算,knowledgepoint
1868,网络新技术,knowledgepoint
1869,通信新技术,knowledgepoint
1870,无线网络,knowledgepoint
1871,移动和多媒体应用,knowledgepoint
1872,信息安全,knowledgepoint
1873,网络安全,knowledgepoint
1874,密码学新方法,knowledgepoint
1875,认证技术,knowledgepoint
1876,子商务,knowledgepoint
1877,数据库结构,knowledgepoint
1878,数据挖掘,knowledgepoint
1879,数据仓库新技术,knowledgepoint
1880,数据检索与分析,knowledgepoint
1881,机器学习,knowledgepoint
1882,智能信息处理分析,knowledgepoint
1883,搜索引擎等新技术,knowledgepoint
1884,机器视觉,knowledgepoint
1885,计算机图形学新技术,knowledgepoint
1886,可视化新技术,knowledgepoint
1887,动漫,knowledgepoint
1888,CAD应用,knowledgepoint
1889,语音交互技术,knowledgepoint
1890,智能人机交互,knowledgepoint
1891,控制复杂性的艺术,knowledgepoint
1892,数字抽象,knowledgepoint
1893,数制,knowledgepoint
1894,逻辑门,knowledgepoint
1895,CMOS晶体管,knowledgepoint
1896,功耗,knowledgepoint
1897,布尔表达式,knowledgepoint
1898,布尔代数,knowledgepoint
1899,从逻辑到门,knowledgepoint
1900,多级组合逻辑,knowledgepoint
1901,X和Z,knowledgepoint
1902,卡诺图,knowledgepoint
1903,时序,knowledgepoint
1904,组合逻辑电路设计总结,knowledgepoint
1905,SystemVerilog硬件描述语言基础,knowledgepoint
1906,基于SystemVerilog的数字电路建模方法,knowledgepoint
1907,基于SystemVerilog的测试程序,knowledgepoint
1908,常见组合逻辑电路模块设计,knowledgepoint
1909,逻辑阵列,knowledgepoint
1910,锁存器和触发器,knowledgepoint
1911,同步逻辑设计,knowledgepoint
1912,有限状态机,knowledgepoint
1913,时序逻辑的时序,knowledgepoint
1914,常见时序逻辑电路模块的设计,knowledgepoint
1915,时序逻辑电路设计总结,knowledgepoint
1916,冯诺依曼计算机结构,knowledgepoint
1917,汇编语言,knowledgepoint
1918,机器语言,knowledgepoint
1919,数据库,knowledgepoint
1920,数据模型,knowledgepoint
1921,三级模式,knowledgepoint
1922,数据模型概述,knowledgepoint
1923,关系模型基础,knowledgepoint
1924,关系代数,knowledgepoint
1925,关系上的约束,knowledgepoint
1926,简单查询,knowledgepoint
1927,多关系查询,knowledgepoint
1928,子查询,knowledgepoint
1929,全关系操作,knowledgepoint
1930,数据库更新,knowledgepoint
1931,SQL中的事务,knowledgepoint
1932,函数依赖,knowledgepoint
1933,函数依赖的规则,knowledgepoint
1934,关系数据库模式设计,knowledgepoint
1935,分解的优劣,knowledgepoint
1936,第三范式,knowledgepoint
1937,多值依赖,knowledgepoint
1938,E/R模型,knowledgepoint
1939,设计原则,knowledgepoint
1940,E/R模型中的约束,knowledgepoint
1941,弱实体集,knowledgepoint
1942,从E/R图到关系设计,knowledgepoint
1943,子类结构到关系的转化,knowledgepoint
1944,统一建模语言,knowledgepoint
1945,UML图到关系的转化,knowledgepoint
1946,键和外键,knowledgepoint
1947,属性和元组上的约束,knowledgepoint
1948,修改约束,knowledgepoint
1949,断言,knowledgepoint
1950,触发器,knowledgepoint
1951,虚拟视图,knowledgepoint
1952,修改视图,knowledgepoint
1953,SQL中的索引,knowledgepoint
1954,索引的选择,knowledgepoint
1955,物化视图,knowledgepoint
1956,三层体系结构,knowledgepoint
1957,存储过程,knowledgepoint
1958,SQL中的安全机制和用户认证,knowledgepoint
1959,故障种类、事务的基本概念,knowledgepoint
1960,Undo日志,knowledgepoint
1961,Redo日志,knowledgepoint
1962,Undo/Redo日志,knowledgepoint
1963,应对介质故障,knowledgepoint
1964,串行调度和可串行化调度,knowledgepoint
1965,冲突可串行化,knowledgepoint
1966,使用锁的可串行化实现,knowledgepoint
1967,多种锁模式,knowledgepoint
1968,封锁的粒度,knowledgepoint
1969,NoSQL的背景、概念,knowledgepoint
1970,主流NoSQL数据库,knowledgepoint
1971,Internet基本概念,knowledgepoint
1972,计算机网络体系结构基本概念,knowledgepoint
1973,计算机网络性能分析方法,knowledgepoint
1974,计算机网络和Internet发展的历史和背景,knowledgepoint
1975,应用层服务模型及协议设计的基本方法,knowledgepoint
1976,HTTP协议的设计及性能分析,knowledgepoint
1977,SMTP，DNS协议简介,knowledgepoint
1978,P2P应用程序的设计方法,knowledgepoint
1979,网络应用程序实现技术（Socket编程）,knowledgepoint
1980,传输层服务模型及功能,knowledgepoint
1981,UDP协议简介,knowledgepoint
1982,网络可靠数据传输的基本原理,knowledgepoint
1983,TCP协议的可靠数据传输设计与性能分析,knowledgepoint
1984,TCP协议的流量控制和连接管理,knowledgepoint
1985,控制的基本原理,knowledgepoint
1986,TCP协议的拥塞控制机制与性能分析,knowledgepoint
1987,TCP协议的公平性及最新研究进展,knowledgepoint
1988,网络层的服务模型及功能,knowledgepoint
1989,数据包交换基本原理,knowledgepoint
1990,路由器内部结构,knowledgepoint
1991,IP协议、IP地址分配和管理,knowledgepoint
1992,SDN的转发技术,knowledgepoint
1993,路由算法设计及性能分析,knowledgepoint
1994,Internet域内路由协议,knowledgepoint
1995,Internet域间路由协议,knowledgepoint
1996,Internet路由协议,knowledgepoint
1997,SDN控制平面,knowledgepoint
1998,数据链路层服务模型及功能,knowledgepoint
1999,有线局域网技术,knowledgepoint
2000,链路虚拟化技术,knowledgepoint
2001,数据中心网络概述,knowledgepoint
2002,计算机网络数据传输总结,knowledgepoint
2003,SOLID原则,knowledgepoint
2004,其他设计原则,knowledgepoint
2005,创建型模式,knowledgepoint
2006,结构型模式,knowledgepoint
2007,行为型模式,knowledgepoint
2008,面向对象设计的SOLID原则,knowledgepoint
2009,人工智能历史,knowledgepoint
2010,领域划分,knowledgepoint
2011,人工智能内涵,knowledgepoint
2012,算法内涵,knowledgepoint
2013,搜索算法原理,knowledgepoint
2014,MDP模型及求解算法,knowledgepoint
2015,马尔科夫决策过程,knowledgepoint
2016,马尔科夫模型,knowledgepoint
2017,隐马尔科夫模型,knowledgepoint
2018,增强学习,knowledgepoint
2019,搜索,knowledgepoint
2020,剪枝,knowledgepoint
2021,博弈论,knowledgepoint
2022,约束求解算法-线性规划,knowledgepoint
2023,约束求解算法-整形规划,knowledgepoint
2024,约束求解算法-混合整形规划,knowledgepoint
2025,数字图像处理的历史,knowledgepoint
2026,数字图像处理的应用,knowledgepoint
2027,灰度、彩色图像的矩阵表示,knowledgepoint
2028,使用matlab对矩阵操作,knowledgepoint
2029,常见的两种插值算法,knowledgepoint
2030,灰度变换,knowledgepoint
2031,直方图处理,knowledgepoint
2032,空间滤波器,knowledgepoint
2033,一维傅里叶变换,knowledgepoint
2034,二维傅里叶变换,knowledgepoint
2035,频率域滤波的步骤,knowledgepoint
2036,频率域滤波与空间域滤波之间的关系,knowledgepoint
2037,不同类型的频率域滤波器,knowledgepoint
2038,不同类型的噪声,knowledgepoint
2039,噪声参数的估计,knowledgepoint
2040,不同类型的空间滤波器及其性质、适用范围,knowledgepoint
2041,线性、位置不变的图像退化模型,knowledgepoint
2042,逆滤波、维纳滤波、约束最小二乘滤波,knowledgepoint
2043,点检测,knowledgepoint
2044,线检测,knowledgepoint
2045,霍夫变换,knowledgepoint
2046,最小二乘法拟合直线,knowledgepoint
2047,RANSAC法拟合直线,knowledgepoint
2048,全局阈值、自适应阈值,knowledgepoint
2049,链码,knowledgepoint
2050,多边形近似,knowledgepoint
2051,标记图,knowledgepoint
2052,形状数,knowledgepoint
2053,统计矩,knowledgepoint
2054,拓扑描绘子,knowledgepoint
2055,纹理,knowledgepoint
2056,二维函数的矩,knowledgepoint
2057,神经网络的构成,knowledgepoint
2058,串匹配中的语法、句法,knowledgepoint
2059,自然语言处理研究现状,knowledgepoint
2060,自然语言处理主要研究内容,knowledgepoint
2061,自然语言处理基本研究方法,knowledgepoint
2062,形式语言,knowledgepoint
2063,自动机,knowledgepoint
2064,有限自动机与状态转移机的应用,knowledgepoint
2065,语料库/语料库语言学的基本概念,knowledgepoint
2066,语料库类型,knowledgepoint
2067,典型语料库,knowledgepoint
2068,wordnet应用,knowledgepoint
2069,n元语法的基本概念,knowledgepoint
2070,数据平滑方法,knowledgepoint
2071,语言模型的自适应方法,knowledgepoint
2072,语言模型的应用,knowledgepoint
2073,马尔可夫模型,knowledgepoint
2074,隐马尔可夫模型,knowledgepoint
2075,前向算法,knowledgepoint
2076,后向算法,knowledgepoint
2077,Viterbi搜索算法,knowledgepoint
2078,参数学习,knowledgepoint
2079,英语形态分析,knowledgepoint
2080,汉语自动分词方法,knowledgepoint
2081,未登录词识别,knowledgepoint
2082,词性标注问题和方法,knowledgepoint
2083,分词与词性标注结果评测,knowledgepoint
2084,功能合一语法 (FUG),knowledgepoint
2085,词汇功能语法 (LFG),knowledgepoint
2086,树连接语法 (TAG),knowledgepoint
2087,广义的短语结构语法 (GPSG),knowledgepoint
2088,线图分析法,knowledgepoint
2089,CYK分析算法,knowledgepoint
2090,概率上下文无关文法,knowledgepoint
2091,PCFG句法分析,knowledgepoint
2092,基于PCFG分析方法的改进,knowledgepoint
2093,语义理论,knowledgepoint
2094,格语法,knowledgepoint
2095,语义网络,knowledgepoint
2096,有监督的词义消歧方法,knowledgepoint
2097,无监督的词义消歧方法,knowledgepoint
2098,软件人员沟通方法等概念,knowledgepoint
2099,各种软件人员沟通方法,knowledgepoint
2100,英文写作格式要求,knowledgepoint
2101,英文写作技巧,knowledgepoint
2102,英文听力练习方法,knowledgepoint
2103,英语写作练习,knowledgepoint
2104,专业英语研究应用,knowledgepoint
2105,专业英语演讲应用,knowledgepoint
2106,专业英语实际应用,knowledgepoint
2107,软件的基本概念,knowledgepoint
2108,软件演化,knowledgepoint
2109,软件的危机,knowledgepoint
2110,软件过程的模型,knowledgepoint
2111,软件能力成熟度模型,knowledgepoint
2112,软件全生命周期,knowledgepoint
2113,各类软件过程模型,knowledgepoint
2114,敏捷开发,knowledgepoint
2115,极限编程,knowledgepoint
2116,Scrum,knowledgepoint
2117,动态系统开发方法,knowledgepoint
2118,软件工程行为模式，团队角色，敏捷团队,knowledgepoint
2119,软件工程过程和实践的各类原则,knowledgepoint
2120,组织范型,knowledgepoint
2121,问题分解,knowledgepoint
2122,过程框架,knowledgepoint
2123,项目方法,knowledgepoint
2124,过程度量方法,knowledgepoint
2125,项目度量方法,knowledgepoint
2126,项目计划的要点,knowledgepoint
2127,软件资源、成本和进度估算方法,knowledgepoint
2128,工作量估算和分配,knowledgepoint
2129,任务网络图,knowledgepoint
2130,跟踪和反馈,knowledgepoint
2131,风险表达、识别、预测、评估和缓解,knowledgepoint
2132,软件维护,knowledgepoint
2133,软件再工程,knowledgepoint
2134,软件过程改进,knowledgepoint
2135,能力成熟度模型,knowledgepoint
2136,软件技术发展趋势,knowledgepoint
