from_id,knowledgeunit1,rel,knowledgeunit2,to_id,
314,模式识别的基本概念,同修,图的支配、覆盖、独立与匹配,192,
475,服务器环境下的SQL,同修,图的支配、覆盖、独立与匹配,192,
670,计算机视觉与模式识别概述,同修,图的支配、覆盖、独立与匹配,192,
690,序列和包,同修,图的支配、覆盖、独立与匹配,192,
697,安全编码,同修,图的支配、覆盖、独立与匹配,192,
473,约束和触发器,同修,图的支配、覆盖、独立与匹配,192,
191,图的连通性,同修,图的支配、覆盖、独立与匹配,192,
706,数据链路层协议,同修,图的支配、覆盖、独立与匹配,192,
250,密度算子形式化,同修,图的支配、覆盖、独立与匹配,192,
250,密度算子形式化,同修,图谱与复杂网络,193,
691,规格说明的实例,同修,图谱与复杂网络,193,
317,降维,同修,图谱与复杂网络,193,
479,NoSQL基本概念,同修,图谱与复杂网络,193,
698,安全测试,同修,图谱与复杂网络,193,
708,传输层协议,同修,图谱与复杂网络,193,
439,图,同修,图谱与复杂网络,193,
696,安全设计,同修,图谱与复杂网络,193,
709,应用层协议,同修,图谱与复杂网络,193,
688,Z的类型和构造单元,同修,图谱与复杂网络,193,
477,数据库恢复,同修,图谱与复杂网络,193,
192,图的支配、覆盖、独立与匹配,同修,图谱与复杂网络,193,
697,安全编码,同修,图谱与复杂网络,193,
438,树和二叉树,同修,图谱与复杂网络,193,
468,数据库系统世界（概述）,同修,图谱与复杂网络,193,
441,排序,同修,图谱与复杂网络,193,
472,高层数据库模型,同修,图谱与复杂网络,193,
252,量子智能,同修,图谱与复杂网络,193,
433,数据结构算法分析,同修,图谱与复杂网络,193,
673,图像分类,同修,图谱与复杂网络,193,
705,物理层协议,同修,图谱与复杂网络,193,
661,基于内容的媒体检索,同修,图谱与复杂网络,193,
435,栈和队列,同修,图谱与复杂网络,193,
693,模型检测,同修,图谱与复杂网络,193,
251,量子信息,同修,图谱与复杂网络,193,
322,序列数据模型,同修,图谱与复杂网络,193,
672,计算机视觉中的统计学习与推断,同修,图谱与复杂网络,193,
434,线性表,同修,图谱与复杂网络,193,
469,关系数据库模型,同修,图谱与复杂网络,193,
660,媒体数据表示,同修,图谱与复杂网络,193,
199,上下文无关语言,同修,图谱与复杂网络,193,
319,深度神经网络,同修,图谱与复杂网络,193,
670,计算机视觉与模式识别概述,同修,图谱与复杂网络,193,
189,布尔代数,同修,图谱与复杂网络,193,
475,服务器环境下的SQL,同修,图谱与复杂网络,193,
692,规格说明的形式推理,同修,图谱与复杂网络,193,
314,模式识别的基本概念,同修,图谱与复杂网络,193,
671,图像统计模型与视觉特征,同修,图谱与复杂网络,193,
249,量子状态向量形式化,同修,图谱与复杂网络,193,
321,图模型,同修,图谱与复杂网络,193,
690,序列和包,同修,图谱与复杂网络,193,
200,邱奇图灵论题,同修,图谱与复杂网络,193,
706,数据链路层协议,同修,图谱与复杂网络,193,
707,网络层协议,同修,图谱与复杂网络,193,
471,关系数据库设计理论,同修,图谱与复杂网络,193,
663,视频分析与处理,同修,图谱与复杂网络,193,
188,构造性逻辑,同修,图谱与复杂网络,193,
315,线性回归模型,同修,图谱与复杂网络,193,
473,约束和触发器,同修,图谱与复杂网络,193,
685,逻辑与形式化方法绪论,同修,图谱与复杂网络,193,
190,图与网络流,同修,图谱与复杂网络,193,
198,正则语言,同修,图谱与复杂网络,193,
476,SQL中的安全机制,同修,图谱与复杂网络,193,
478,并发控制,同修,图谱与复杂网络,193,
320,卷积神经网络,同修,图谱与复杂网络,193,
704,网络协议概述,同修,图谱与复杂网络,193,
316,模式识别与深度学习聚类,同修,图谱与复杂网络,193,
318,分类的概念与基本理论,同修,图谱与复杂网络,193,
440,查找,同修,图谱与复杂网络,193,
474,视图与索引,同修,图谱与复杂网络,193,
687,关系和函数,同修,图谱与复杂网络,193,
694,安全软件工程概述,同修,图谱与复杂网络,193,
662,媒体语义理解,同修,图谱与复杂网络,193,
695,安全需求,同修,图谱与复杂网络,193,
686,一阶逻辑与集合论,同修,图谱与复杂网络,193,
470,关系数据库语言SQL,同修,图谱与复杂网络,193,
689,模式和规格说明,同修,图谱与复杂网络,193,
437,字符串,同修,图谱与复杂网络,193,
674,时序模型及在视觉任务中的应用,同修,图谱与复杂网络,193,
191,图的连通性,同修,图谱与复杂网络,193,
436,递归,同修,图谱与复杂网络,193,
248,线性代数,同修,图谱与复杂网络,193,
364,互联网和移动互联网,同修,云计算概念,194,
453,内存管理,同修,云计算概念,194,
428,算法分析,同修,云计算概念,194,
482,传输层,同修,云计算概念,194,
495,空间域图像增强,同修,云计算概念,194,
585,服务调用链日志跟踪,同修,云计算概念,194,
196,虚拟化技术,同修,云计算概念,194,
498,图像分割,同修,云计算概念,194,
454,文件系统,同修,云计算概念,194,
455,输入输出设备,同修,云计算概念,194,
266,异构计算硬件环境,同修,云计算概念,194,
345,嵌入式处理器,同修,云计算概念,194,
614,密码学基础,同修,云计算概念,194,
562,计算机图形技术绪论,同修,云计算概念,194,
268,CUDA应用案例,同修,云计算概念,194,
363,定位技术,同修,云计算概念,194,
199,上下文无关语言,同修,云计算概念,194,
475,服务器环境下的SQL,同修,云计算概念,194,
309,超标量技术,同修,云计算概念,194,
366,物联网前沿,同修,云计算概念,194,
371,可信计算的应用,同修,云计算概念,194,
632,词法与语法,同修,云计算概念,194,
586,分布式数据访问平台,同修,云计算概念,194,
346,总线设计,同修,云计算概念,194,
483,网络层：数据层面,同修,云计算概念,194,
349,用户程序设计,同修,云计算概念,194,
666,可满足性求解,同修,云计算概念,194,
307,处理器设计,同修,云计算概念,194,
362,无线传感网,同修,云计算概念,194,
344,嵌入式系统设计概述,同修,云计算概念,194,
499,图像的表示与描述,同修,云计算概念,194,
197,云计算应用开发,同修,云计算概念,194,
613,区块链中的分布式系统问题,同修,云计算概念,194,
635,文本表示学习,同修,云计算概念,194,
469,关系数据库模型,同修,云计算概念,194,
450,操作系统概述,同修,云计算概念,194,
612,区块链概述,同修,云计算概念,194,
668,逻辑程序,同修,云计算概念,194,
651,情感感知与识别及其应用,同修,云计算概念,194,
270,OpenCL应用案例与分析,同修,云计算概念,194,
472,高层数据库模型,同修,云计算概念,194,
653,基于脑认知的情感生成与感知研究,同修,云计算概念,194,
476,SQL中的安全机制,同修,云计算概念,194,
569,图形编程,同修,云计算概念,194,
497,图形复原,同修,云计算概念,194,
367,安全可信网络安全观,同修,云计算概念,194,
348,嵌入式系统接口,同修,云计算概念,194,
478,并发控制,同修,云计算概念,194,
195,云计算基础,同修,云计算概念,194,
654,情感计算研究热点介绍,同修,云计算概念,194,
590,下一代基础架构平台,同修,云计算概念,194,
370,可信对系统安全的支撑,同修,云计算概念,194,
652,情感生成与合成及其在人机交互领域的应用,同修,云计算概念,194,
200,邱奇图灵论题,同修,云计算概念,194,
481,应用层,同修,云计算概念,194,
198,正则语言,同修,云计算概念,194,
368,可信计算理论基础,同修,云计算概念,194,
347,存储系统设计,同修,云计算概念,194,
616,以太坊与智能合约,同修,云计算概念,194,
494,数字图像处理基础,同修,云计算概念,194,
432,回溯与分枝－限界法,同修,云计算概念,194,
649,情感计算概述,同修,云计算概念,194,
473,约束和触发器,同修,云计算概念,194,
265,异构计算概述,同修,云计算概念,194,
361,自动识别技术与RFID,同修,云计算概念,194,
452,进程与线程，死锁,同修,云计算概念,194,
493,图像处理概述,同修,云计算概念,194,
431,动态规划,同修,云计算概念,194,
566,参数曲线和曲面,同修,云计算概念,194,
496,频率域图像增强,同修,云计算概念,194,
360,物联网的概述,同修,云计算概念,194,
272,OpenACC案例分析,同修,云计算概念,194,
480,计算机网络绪论,同修,云计算概念,194,
350,实时监控程序,同修,云计算概念,194,
650,情感模型介绍,同修,云计算概念,194,
471,关系数据库设计理论,同修,云计算概念,194,
365,无线接入,同修,云计算概念,194,
468,数据库系统世界（概述）,同修,云计算概念,194,
583,微服务架构,同修,云计算概念,194,
584,分布式服务框架,同修,云计算概念,194,
634,语言模型,同修,云计算概念,194,
564,几何建模,同修,云计算概念,194,
636,自然语言处理高级应用,同修,云计算概念,194,
667,描述逻辑,同修,云计算概念,194,
430,贪心法,同修,云计算概念,194,
484,数据链路层,同修,云计算概念,194,
500,图像识别,同修,云计算概念,194,
312,PowerPC 622,同修,云计算概念,194,
351,嵌入式系统的可靠性设计,同修,云计算概念,194,
310,PowerPC 620,同修,云计算概念,194,
565,光照模型与纹理贴图,同修,云计算概念,194,
588,分布式缓存平台,同修,云计算概念,194,
563,图形变换与变换管线,同修,云计算概念,194,
470,关系数据库语言SQL,同修,云计算概念,194,
664,知识表示与推理绪论,同修,云计算概念,194,
630,自然语言处理绪论,同修,云计算概念,194,
451,Unix/Linux基础,同修,云计算概念,194,
582,软件体系架构的发展历程,同修,云计算概念,194,
477,数据库恢复,同修,云计算概念,194,
631,数学基础,同修,云计算概念,194,
311,PowerPC 621,同修,云计算概念,194,
567,遮挡与阴影,同修,云计算概念,194,
474,视图与索引,同修,云计算概念,194,
665,逻辑基础,同修,云计算概念,194,
269,OpenCL编程,同修,云计算概念,194,
633,序列标注,同修,云计算概念,194,
479,NoSQL基本概念,同修,云计算概念,194,
669,其他知识表示方法,同修,云计算概念,194,
568,光线跟踪,同修,云计算概念,194,
617,区块链技术前沿,同修,云计算概念,194,
429,分治法,同修,云计算概念,194,
615,比特币技术原理,同修,云计算概念,194,
369,可信密码机制,同修,云计算概念,194,
313,PowerPC 623,同修,云计算概念,194,
271,OpenACC编程,同修,云计算概念,194,
587,消息平台,同修,云计算概念,194,
267,CUDA编程,同修,云计算概念,194,
308,超标量结构,同修,云计算概念,194,
589,企业及微服务架构,同修,云计算概念,194,
176,并行计算概述,同修,云计算概念,194,
180,OpenMP,同修,云计算概念,194,
178,并行计算硬件环境,同修,云计算概念,194,
182,MPI分布式编程,同修,云计算概念,194,
181,GPU编程,同修,云计算概念,194,
183,MPI多级混合编程,同修,云计算概念,194,
185,并行程序设计方法学,同修,云计算概念,194,
184,MapReduce编程,同修,云计算概念,194,
177,并行计算的性能评测,同修,云计算概念,194,
187,PCAM方法学,同修,云计算概念,194,
179,多线程并行程序设计,同修,云计算概念,194,
186,Spark编程,同修,云计算概念,194,
349,用户程序设计,同修,云计算基础,195,
615,比特币技术原理,同修,云计算基础,195,
432,回溯与分枝－限界法,同修,云计算基础,195,
612,区块链概述,同修,云计算基础,195,
587,消息平台,同修,云计算基础,195,
630,自然语言处理绪论,同修,云计算基础,195,
360,物联网的概述,同修,云计算基础,195,
495,空间域图像增强,同修,云计算基础,195,
312,PowerPC 622,同修,云计算基础,195,
472,高层数据库模型,同修,云计算基础,195,
653,基于脑认知的情感生成与感知研究,同修,云计算基础,195,
368,可信计算理论基础,同修,云计算基础,195,
664,知识表示与推理绪论,同修,云计算基础,195,
479,NoSQL基本概念,同修,云计算基础,195,
269,OpenCL编程,同修,云计算基础,195,
361,自动识别技术与RFID,同修,云计算基础,195,
482,传输层,同修,云计算基础,195,
668,逻辑程序,同修,云计算基础,195,
498,图像分割,同修,云计算基础,195,
362,无线传感网,同修,云计算基础,195,
200,邱奇图灵论题,同修,云计算基础,195,
476,SQL中的安全机制,同修,云计算基础,195,
452,进程与线程，死锁,同修,云计算基础,195,
480,计算机网络绪论,同修,云计算基础,195,
484,数据链路层,同修,云计算基础,195,
666,可满足性求解,同修,云计算基础,195,
344,嵌入式系统设计概述,同修,云计算基础,195,
563,图形变换与变换管线,同修,云计算基础,195,
370,可信对系统安全的支撑,同修,云计算基础,195,
588,分布式缓存平台,同修,云计算基础,195,
454,文件系统,同修,云计算基础,195,
635,文本表示学习,同修,云计算基础,195,
633,序列标注,同修,云计算基础,195,
585,服务调用链日志跟踪,同修,云计算基础,195,
582,软件体系架构的发展历程,同修,云计算基础,195,
566,参数曲线和曲面,同修,云计算基础,195,
268,CUDA应用案例,同修,云计算基础,195,
468,数据库系统世界（概述）,同修,云计算基础,195,
584,分布式服务框架,同修,云计算基础,195,
308,超标量结构,同修,云计算基础,195,
617,区块链技术前沿,同修,云计算基础,195,
431,动态规划,同修,云计算基础,195,
350,实时监控程序,同修,云计算基础,195,
493,图像处理概述,同修,云计算基础,195,
271,OpenACC编程,同修,云计算基础,195,
348,嵌入式系统接口,同修,云计算基础,195,
194,云计算概念,同修,云计算基础,195,
367,安全可信网络安全观,同修,云计算基础,195,
614,密码学基础,同修,云计算基础,195,
616,以太坊与智能合约,同修,云计算基础,195,
470,关系数据库语言SQL,同修,云计算基础,195,
477,数据库恢复,同修,云计算基础,195,
634,语言模型,同修,云计算基础,195,
471,关系数据库设计理论,同修,云计算基础,195,
569,图形编程,同修,云计算基础,195,
590,下一代基础架构平台,同修,云计算基础,195,
351,嵌入式系统的可靠性设计,同修,云计算基础,195,
586,分布式数据访问平台,同修,云计算基础,195,
469,关系数据库模型,同修,云计算基础,195,
654,情感计算研究热点介绍,同修,云计算基础,195,
196,虚拟化技术,同修,云计算基础,195,
428,算法分析,同修,云计算基础,195,
636,自然语言处理高级应用,同修,云计算基础,195,
481,应用层,同修,云计算基础,195,
451,Unix/Linux基础,同修,云计算基础,195,
564,几何建模,同修,云计算基础,195,
665,逻辑基础,同修,云计算基础,195,
496,频率域图像增强,同修,云计算基础,195,
429,分治法,同修,云计算基础,195,
613,区块链中的分布式系统问题,同修,云计算基础,195,
371,可信计算的应用,同修,云计算基础,195,
473,约束和触发器,同修,云计算基础,195,
272,OpenACC案例分析,同修,云计算基础,195,
567,遮挡与阴影,同修,云计算基础,195,
651,情感感知与识别及其应用,同修,云计算基础,195,
631,数学基础,同修,云计算基础,195,
366,物联网前沿,同修,云计算基础,195,
307,处理器设计,同修,云计算基础,195,
499,图像的表示与描述,同修,云计算基础,195,
369,可信密码机制,同修,云计算基础,195,
494,数字图像处理基础,同修,云计算基础,195,
474,视图与索引,同修,云计算基础,195,
483,网络层：数据层面,同修,云计算基础,195,
266,异构计算硬件环境,同修,云计算基础,195,
667,描述逻辑,同修,云计算基础,195,
309,超标量技术,同修,云计算基础,195,
453,内存管理,同修,云计算基础,195,
583,微服务架构,同修,云计算基础,195,
652,情感生成与合成及其在人机交互领域的应用,同修,云计算基础,195,
364,互联网和移动互联网,同修,云计算基础,195,
649,情感计算概述,同修,云计算基础,195,
313,PowerPC 623,同修,云计算基础,195,
589,企业及微服务架构,同修,云计算基础,195,
478,并发控制,同修,云计算基础,195,
430,贪心法,同修,云计算基础,195,
265,异构计算概述,同修,云计算基础,195,
500,图像识别,同修,云计算基础,195,
363,定位技术,同修,云计算基础,195,
669,其他知识表示方法,同修,云计算基础,195,
650,情感模型介绍,同修,云计算基础,195,
497,图形复原,同修,云计算基础,195,
345,嵌入式处理器,同修,云计算基础,195,
565,光照模型与纹理贴图,同修,云计算基础,195,
199,上下文无关语言,同修,云计算基础,195,
568,光线跟踪,同修,云计算基础,195,
455,输入输出设备,同修,云计算基础,195,
450,操作系统概述,同修,云计算基础,195,
347,存储系统设计,同修,云计算基础,195,
270,OpenCL应用案例与分析,同修,云计算基础,195,
365,无线接入,同修,云计算基础,195,
310,PowerPC 620,同修,云计算基础,195,
267,CUDA编程,同修,云计算基础,195,
475,服务器环境下的SQL,同修,云计算基础,195,
198,正则语言,同修,云计算基础,195,
632,词法与语法,同修,云计算基础,195,
197,云计算应用开发,同修,云计算基础,195,
562,计算机图形技术绪论,同修,云计算基础,195,
311,PowerPC 621,同修,云计算基础,195,
346,总线设计,同修,云计算基础,195,
186,Spark编程,同修,云计算基础,195,
177,并行计算的性能评测,同修,云计算基础,195,
187,PCAM方法学,同修,云计算基础,195,
178,并行计算硬件环境,同修,云计算基础,195,
182,MPI分布式编程,同修,云计算基础,195,
184,MapReduce编程,同修,云计算基础,195,
176,并行计算概述,同修,云计算基础,195,
180,OpenMP,同修,云计算基础,195,
179,多线程并行程序设计,同修,云计算基础,195,
185,并行程序设计方法学,同修,云计算基础,195,
183,MPI多级混合编程,同修,云计算基础,195,
181,GPU编程,同修,云计算基础,195,
368,可信计算理论基础,同修,虚拟化技术,196,
346,总线设计,同修,虚拟化技术,196,
360,物联网的概述,同修,虚拟化技术,196,
311,PowerPC 621,同修,虚拟化技术,196,
268,CUDA应用案例,同修,虚拟化技术,196,
633,序列标注,同修,虚拟化技术,196,
495,空间域图像增强,同修,虚拟化技术,196,
654,情感计算研究热点介绍,同修,虚拟化技术,196,
631,数学基础,同修,虚拟化技术,196,
350,实时监控程序,同修,虚拟化技术,196,
454,文件系统,同修,虚拟化技术,196,
455,输入输出设备,同修,虚拟化技术,196,
496,频率域图像增强,同修,虚拟化技术,196,
450,操作系统概述,同修,虚拟化技术,196,
309,超标量技术,同修,虚拟化技术,196,
310,PowerPC 620,同修,虚拟化技术,196,
366,物联网前沿,同修,虚拟化技术,196,
473,约束和触发器,同修,虚拟化技术,196,
270,OpenCL应用案例与分析,同修,虚拟化技术,196,
361,自动识别技术与RFID,同修,虚拟化技术,196,
470,关系数据库语言SQL,同修,虚拟化技术,196,
635,文本表示学习,同修,虚拟化技术,196,
650,情感模型介绍,同修,虚拟化技术,196,
476,SQL中的安全机制,同修,虚拟化技术,196,
494,数字图像处理基础,同修,虚拟化技术,196,
348,嵌入式系统接口,同修,虚拟化技术,196,
478,并发控制,同修,虚拟化技术,196,
267,CUDA编程,同修,虚拟化技术,196,
567,遮挡与阴影,同修,虚拟化技术,196,
636,自然语言处理高级应用,同修,虚拟化技术,196,
590,下一代基础架构平台,同修,虚拟化技术,196,
468,数据库系统世界（概述）,同修,虚拟化技术,196,
588,分布式缓存平台,同修,虚拟化技术,196,
266,异构计算硬件环境,同修,虚拟化技术,196,
371,可信计算的应用,同修,虚拟化技术,196,
199,上下文无关语言,同修,虚拟化技术,196,
471,关系数据库设计理论,同修,虚拟化技术,196,
362,无线传感网,同修,虚拟化技术,196,
612,区块链概述,同修,虚拟化技术,196,
664,知识表示与推理绪论,同修,虚拟化技术,196,
568,光线跟踪,同修,虚拟化技术,196,
345,嵌入式处理器,同修,虚拟化技术,196,
498,图像分割,同修,虚拟化技术,196,
483,网络层：数据层面,同修,虚拟化技术,196,
369,可信密码机制,同修,虚拟化技术,196,
564,几何建模,同修,虚拟化技术,196,
477,数据库恢复,同修,虚拟化技术,196,
585,服务调用链日志跟踪,同修,虚拟化技术,196,
584,分布式服务框架,同修,虚拟化技术,196,
665,逻辑基础,同修,虚拟化技术,196,
500,图像识别,同修,虚拟化技术,196,
265,异构计算概述,同修,虚拟化技术,196,
563,图形变换与变换管线,同修,虚拟化技术,196,
351,嵌入式系统的可靠性设计,同修,虚拟化技术,196,
632,词法与语法,同修,虚拟化技术,196,
364,互联网和移动互联网,同修,虚拟化技术,196,
652,情感生成与合成及其在人机交互领域的应用,同修,虚拟化技术,196,
582,软件体系架构的发展历程,同修,虚拟化技术,196,
613,区块链中的分布式系统问题,同修,虚拟化技术,196,
493,图像处理概述,同修,虚拟化技术,196,
367,安全可信网络安全观,同修,虚拟化技术,196,
429,分治法,同修,虚拟化技术,196,
308,超标量结构,同修,虚拟化技术,196,
666,可满足性求解,同修,虚拟化技术,196,
475,服务器环境下的SQL,同修,虚拟化技术,196,
363,定位技术,同修,虚拟化技术,196,
651,情感感知与识别及其应用,同修,虚拟化技术,196,
452,进程与线程，死锁,同修,虚拟化技术,196,
653,基于脑认知的情感生成与感知研究,同修,虚拟化技术,196,
586,分布式数据访问平台,同修,虚拟化技术,196,
667,描述逻辑,同修,虚拟化技术,196,
565,光照模型与纹理贴图,同修,虚拟化技术,196,
195,云计算基础,同修,虚拟化技术,196,
649,情感计算概述,同修,虚拟化技术,196,
589,企业及微服务架构,同修,虚拟化技术,196,
344,嵌入式系统设计概述,同修,虚拟化技术,196,
668,逻辑程序,同修,虚拟化技术,196,
616,以太坊与智能合约,同修,虚拟化技术,196,
349,用户程序设计,同修,虚拟化技术,196,
428,算法分析,同修,虚拟化技术,196,
347,存储系统设计,同修,虚拟化技术,196,
194,云计算概念,同修,虚拟化技术,196,
200,邱奇图灵论题,同修,虚拟化技术,196,
615,比特币技术原理,同修,虚拟化技术,196,
562,计算机图形技术绪论,同修,虚拟化技术,196,
312,PowerPC 622,同修,虚拟化技术,196,
480,计算机网络绪论,同修,虚拟化技术,196,
484,数据链路层,同修,虚拟化技术,196,
583,微服务架构,同修,虚拟化技术,196,
197,云计算应用开发,同修,虚拟化技术,196,
569,图形编程,同修,虚拟化技术,196,
198,正则语言,同修,虚拟化技术,196,
307,处理器设计,同修,虚拟化技术,196,
472,高层数据库模型,同修,虚拟化技术,196,
481,应用层,同修,虚拟化技术,196,
587,消息平台,同修,虚拟化技术,196,
469,关系数据库模型,同修,虚拟化技术,196,
634,语言模型,同修,虚拟化技术,196,
630,自然语言处理绪论,同修,虚拟化技术,196,
431,动态规划,同修,虚拟化技术,196,
451,Unix/Linux基础,同修,虚拟化技术,196,
497,图形复原,同修,虚拟化技术,196,
370,可信对系统安全的支撑,同修,虚拟化技术,196,
365,无线接入,同修,虚拟化技术,196,
669,其他知识表示方法,同修,虚拟化技术,196,
269,OpenCL编程,同修,虚拟化技术,196,
479,NoSQL基本概念,同修,虚拟化技术,196,
617,区块链技术前沿,同修,虚拟化技术,196,
499,图像的表示与描述,同修,虚拟化技术,196,
614,密码学基础,同修,虚拟化技术,196,
432,回溯与分枝－限界法,同修,虚拟化技术,196,
482,传输层,同修,虚拟化技术,196,
271,OpenACC编程,同修,虚拟化技术,196,
272,OpenACC案例分析,同修,虚拟化技术,196,
453,内存管理,同修,虚拟化技术,196,
313,PowerPC 623,同修,虚拟化技术,196,
566,参数曲线和曲面,同修,虚拟化技术,196,
430,贪心法,同修,虚拟化技术,196,
474,视图与索引,同修,虚拟化技术,196,
180,OpenMP,同修,虚拟化技术,196,
181,GPU编程,同修,虚拟化技术,196,
186,Spark编程,同修,虚拟化技术,196,
183,MPI多级混合编程,同修,虚拟化技术,196,
178,并行计算硬件环境,同修,虚拟化技术,196,
182,MPI分布式编程,同修,虚拟化技术,196,
185,并行程序设计方法学,同修,虚拟化技术,196,
177,并行计算的性能评测,同修,虚拟化技术,196,
179,多线程并行程序设计,同修,虚拟化技术,196,
184,MapReduce编程,同修,虚拟化技术,196,
187,PCAM方法学,同修,虚拟化技术,196,
176,并行计算概述,同修,虚拟化技术,196,
636,自然语言处理高级应用,同修,云计算应用开发,197,
666,可满足性求解,同修,云计算应用开发,197,
615,比特币技术原理,同修,云计算应用开发,197,
370,可信对系统安全的支撑,同修,云计算应用开发,197,
430,贪心法,同修,云计算应用开发,197,
269,OpenCL编程,同修,云计算应用开发,197,
494,数字图像处理基础,同修,云计算应用开发,197,
669,其他知识表示方法,同修,云计算应用开发,197,
499,图像的表示与描述,同修,云计算应用开发,197,
450,操作系统概述,同修,云计算应用开发,197,
268,CUDA应用案例,同修,云计算应用开发,197,
307,处理器设计,同修,云计算应用开发,197,
477,数据库恢复,同修,云计算应用开发,197,
563,图形变换与变换管线,同修,云计算应用开发,197,
665,逻辑基础,同修,云计算应用开发,197,
309,超标量技术,同修,云计算应用开发,197,
454,文件系统,同修,云计算应用开发,197,
585,服务调用链日志跟踪,同修,云计算应用开发,197,
313,PowerPC 623,同修,云计算应用开发,197,
360,物联网的概述,同修,云计算应用开发,197,
569,图形编程,同修,云计算应用开发,197,
650,情感模型介绍,同修,云计算应用开发,197,
348,嵌入式系统接口,同修,云计算应用开发,197,
271,OpenACC编程,同修,云计算应用开发,197,
564,几何建模,同修,云计算应用开发,197,
196,虚拟化技术,同修,云计算应用开发,197,
565,光照模型与纹理贴图,同修,云计算应用开发,197,
432,回溯与分枝－限界法,同修,云计算应用开发,197,
451,Unix/Linux基础,同修,云计算应用开发,197,
562,计算机图形技术绪论,同修,云计算应用开发,197,
584,分布式服务框架,同修,云计算应用开发,197,
493,图像处理概述,同修,云计算应用开发,197,
347,存储系统设计,同修,云计算应用开发,197,
468,数据库系统世界（概述）,同修,云计算应用开发,197,
617,区块链技术前沿,同修,云计算应用开发,197,
654,情感计算研究热点介绍,同修,云计算应用开发,197,
496,频率域图像增强,同修,云计算应用开发,197,
589,企业及微服务架构,同修,云计算应用开发,197,
568,光线跟踪,同修,云计算应用开发,197,
474,视图与索引,同修,云计算应用开发,197,
472,高层数据库模型,同修,云计算应用开发,197,
473,约束和触发器,同修,云计算应用开发,197,
587,消息平台,同修,云计算应用开发,197,
495,空间域图像增强,同修,云计算应用开发,197,
346,总线设计,同修,云计算应用开发,197,
361,自动识别技术与RFID,同修,云计算应用开发,197,
635,文本表示学习,同修,云计算应用开发,197,
455,输入输出设备,同修,云计算应用开发,197,
429,分治法,同修,云计算应用开发,197,
614,密码学基础,同修,云计算应用开发,197,
631,数学基础,同修,云计算应用开发,197,
480,计算机网络绪论,同修,云计算应用开发,197,
428,算法分析,同修,云计算应用开发,197,
566,参数曲线和曲面,同修,云计算应用开发,197,
431,动态规划,同修,云计算应用开发,197,
199,上下文无关语言,同修,云计算应用开发,197,
652,情感生成与合成及其在人机交互领域的应用,同修,云计算应用开发,197,
349,用户程序设计,同修,云计算应用开发,197,
367,安全可信网络安全观,同修,云计算应用开发,197,
498,图像分割,同修,云计算应用开发,197,
664,知识表示与推理绪论,同修,云计算应用开发,197,
653,基于脑认知的情感生成与感知研究,同修,云计算应用开发,197,
198,正则语言,同修,云计算应用开发,197,
616,以太坊与智能合约,同修,云计算应用开发,197,
668,逻辑程序,同修,云计算应用开发,197,
582,软件体系架构的发展历程,同修,云计算应用开发,197,
365,无线接入,同修,云计算应用开发,197,
469,关系数据库模型,同修,云计算应用开发,197,
567,遮挡与阴影,同修,云计算应用开发,197,
350,实时监控程序,同修,云计算应用开发,197,
266,异构计算硬件环境,同修,云计算应用开发,197,
366,物联网前沿,同修,云计算应用开发,197,
452,进程与线程，死锁,同修,云计算应用开发,197,
632,词法与语法,同修,云计算应用开发,197,
351,嵌入式系统的可靠性设计,同修,云计算应用开发,197,
590,下一代基础架构平台,同修,云计算应用开发,197,
651,情感感知与识别及其应用,同修,云计算应用开发,197,
634,语言模型,同修,云计算应用开发,197,
630,自然语言处理绪论,同修,云计算应用开发,197,
500,图像识别,同修,云计算应用开发,197,
484,数据链路层,同修,云计算应用开发,197,
497,图形复原,同修,云计算应用开发,197,
195,云计算基础,同修,云计算应用开发,197,
613,区块链中的分布式系统问题,同修,云计算应用开发,197,
588,分布式缓存平台,同修,云计算应用开发,197,
344,嵌入式系统设计概述,同修,云计算应用开发,197,
667,描述逻辑,同修,云计算应用开发,197,
482,传输层,同修,云计算应用开发,197,
310,PowerPC 620,同修,云计算应用开发,197,
475,服务器环境下的SQL,同修,云计算应用开发,197,
369,可信密码机制,同修,云计算应用开发,197,
471,关系数据库设计理论,同修,云计算应用开发,197,
200,邱奇图灵论题,同修,云计算应用开发,197,
479,NoSQL基本概念,同修,云计算应用开发,197,
586,分布式数据访问平台,同修,云计算应用开发,197,
194,云计算概念,同修,云计算应用开发,197,
311,PowerPC 621,同修,云计算应用开发,197,
483,网络层：数据层面,同修,云计算应用开发,197,
481,应用层,同修,云计算应用开发,197,
312,PowerPC 622,同修,云计算应用开发,197,
583,微服务架构,同修,云计算应用开发,197,
612,区块链概述,同修,云计算应用开发,197,
362,无线传感网,同修,云计算应用开发,197,
371,可信计算的应用,同修,云计算应用开发,197,
368,可信计算理论基础,同修,云计算应用开发,197,
478,并发控制,同修,云计算应用开发,197,
476,SQL中的安全机制,同修,云计算应用开发,197,
265,异构计算概述,同修,云计算应用开发,197,
345,嵌入式处理器,同修,云计算应用开发,197,
453,内存管理,同修,云计算应用开发,197,
364,互联网和移动互联网,同修,云计算应用开发,197,
308,超标量结构,同修,云计算应用开发,197,
649,情感计算概述,同修,云计算应用开发,197,
470,关系数据库语言SQL,同修,云计算应用开发,197,
363,定位技术,同修,云计算应用开发,197,
633,序列标注,同修,云计算应用开发,197,
